"DateTime","Players","Average Players"
"2023-11-15 00:00:00",34159,27642
"2023-11-16 00:00:00",31083,25972
"2023-11-17 00:00:00",31647,26514
"2023-11-18 00:00:00",38059,32858
"2023-11-19 00:00:00",37659,33585
"2023-11-20 00:00:00",31973,26601
"2023-11-21 00:00:00",36324,28084
"2023-11-22 00:00:00",35148,29886
"2023-11-23 00:00:00",33908,29721
"2023-11-24 00:00:00",39365,30476
"2023-11-25 00:00:00",40693,35915
"2023-11-26 00:00:00",42406,36667
"2023-11-27 00:00:00",39469,33241
"2023-11-28 00:00:00",94670,43260
"2023-11-29 00:00:00",81925,60069
"2023-11-30 00:00:00",64886,52303
"2023-12-01 00:00:00",103704,63264
"2023-12-02 00:00:00",94159,75870
"2023-12-03 00:00:00",77223,67396
"2023-12-04 00:00:00",64590,51002
"2023-12-05 00:00:00",72637,47153
"2023-12-06 00:00:00",71713,54138
"2023-12-07 00:00:00",60416,43054
"2023-12-08 00:00:00",54045,46609
"2023-12-09 00:00:00",61604,54554
"2023-12-10 00:00:00",59225,52383
"2023-12-11 00:00:00",49261,40863
"2023-12-12 00:00:00",70180,41729
"2023-12-13 00:00:00",66261,52289
"2023-12-14 00:00:00",55045,45450
"2023-12-15 00:00:00",53549,45889
"2023-12-16 00:00:00",58985,53507
"2023-12-17 00:00:00",58481,52431
"2023-12-18 00:00:00",50285,41542
"2023-12-19 00:00:00",70838,45810
"2023-12-20 00:00:00",65444,45597
"2023-12-21 00:00:00",54402,46159
"2023-12-22 00:00:00",54855,46704
"2023-12-23 00:00:00",56046,50485
"2023-12-24 00:00:00",52357,46030
"2023-12-25 00:00:00",46766,39643
"2023-12-26 00:00:00",61553,45888
"2023-12-27 00:00:00",56755,49210
"2023-12-28 00:00:00",52468,45970
"2023-12-29 00:00:00",54318,47618
"2023-12-30 00:00:00",54802,49458
"2023-12-31 00:00:00",51540,44543
"2024-01-01 00:00:00",53662,43707
"2024-01-02 00:00:00",58803,46065
"2024-01-03 00:00:00",54851,45271
"2024-01-04 00:00:00",47517,41041
"2024-01-05 00:00:00",47450,41412
"2024-01-06 00:00:00",52733,47729
"2024-01-07 00:00:00",51119,46641
"2024-01-08 00:00:00",43029,36276
"2024-01-09 00:00:00",54394,34579
"2024-01-10 00:00:00",51236,40721
"2024-01-11 00:00:00",43638,37359
"2024-01-12 00:00:00",48244,40553
"2024-01-13 00:00:00",54235,48409
"2024-01-14 00:00:00",52929,47784
"2024-01-15 00:00:00",47158,40136
"2024-01-16 00:00:00",51577,39948
"2024-01-17 00:00:00",49462,40259
"2024-01-18 00:00:00",43046,36787
"2024-01-19 00:00:00",45361,38770
"2024-01-20 00:00:00",50568,44627
"2024-01-21 00:00:00",47648,43006
"2024-01-22 00:00:00",41783,36093
"2024-01-23 00:00:00",43280,29528
"2024-01-24 00:00:00",39931,32890
"2024-01-25 00:00:00",39759,29765
"2024-01-26 00:00:00",37500,32057
"2024-01-27 00:00:00",42922,37487
"2024-01-28 00:00:00",41541,37073
"2024-01-29 00:00:00",34365,29438
"2024-01-30 00:00:00",43737,28522
"2024-01-31 00:00:00",43765,35452
"2024-02-01 00:00:00",36342,31259
"2024-02-02 00:00:00",38367,32625
"2024-02-03 00:00:00",44578,39179
"2024-02-04 00:00:00",44789,39110
"2024-02-05 00:00:00",37989,31325
"2024-02-06 00:00:00",42074,28658
"2024-02-07 00:00:00",43913,37175
"2024-02-08 00:00:00",40431,34331
"2024-02-09 00:00:00",40481,34026
"2024-02-10 00:00:00",45369,39344
"2024-02-11 00:00:00",46649,39687
"2024-02-12 00:00:00",38059,32978
"2024-02-13 00:00:00",44118,31864
"2024-02-14 00:00:00",38907,30329
"2024-02-15 00:00:00",31481,27869
"2024-02-16 00:00:00",37571,30878
"2024-02-17 00:00:00",41906,36674
"2024-02-18 00:00:00",41350,35959
"2024-02-19 00:00:00",35363,30346
"2024-02-20 00:00:00",37558,29597
"2024-02-21 00:00:00",37090,30798
"2024-02-22 00:00:00",32673,24355
"2024-02-23 00:00:00",35729,30843
"2024-02-24 00:00:00",40813,36368
"2024-02-25 00:00:00",40143,36103
"2024-02-26 00:00:00",35832,28620
"2024-02-27 00:00:00",36590,27708
"2024-02-28 00:00:00",35250,29691
"2024-02-29 00:00:00",31281,27533
"2024-03-01 00:00:00",34539,28996
"2024-03-02 00:00:00",40710,36395
"2024-03-03 00:00:00",40888,36361
"2024-03-04 00:00:00",34220,28708
"2024-03-05 00:00:00",75959,34663
"2024-03-06 00:00:00",69012,52957
"2024-03-07 00:00:00",57965,46013
"2024-03-08 00:00:00",55213,46428
"2024-03-09 00:00:00",59499,53671
"2024-03-10 00:00:00",59467,52902
"2024-03-11 00:00:00",50961,40796
"2024-03-12 00:00:00",55562,31280
"2024-03-13 00:00:00",54108,42114
"2024-03-14 00:00:00",45702,37432
"2024-03-15 00:00:00",51607,40048
"2024-03-16 00:00:00",55387,48892
"2024-03-17 00:00:00",56597,48976
"2024-03-18 00:00:00",48613,36477
"2024-03-19 00:00:00",57009,31793
"2024-03-20 00:00:00",53424,40599
"2024-03-21 00:00:00",45477,35859
"2024-03-22 00:00:00",47345,37099
"2024-03-23 00:00:00",52323,45915
"2024-03-24 00:00:00",53179,45062
"2024-03-25 00:00:00",44708,34914
"2024-03-26 00:00:00",46110,29830
"2024-03-27 00:00:00",43964,33951
"2024-03-28 00:00:00",40271,32104
"2024-03-29 00:00:00",45398,35985
"2024-03-30 00:00:00",46076,39919
"2024-03-31 00:00:00",44968,39439
"2024-04-01 00:00:00",40846,33480
"2024-04-02 00:00:00",55390,34868
"2024-04-03 00:00:00",51649,40615
"2024-04-04 00:00:00",48580,39204
"2024-04-05 00:00:00",47027,39385
"2024-04-06 00:00:00",52493,44630
"2024-04-07 00:00:00",52728,43874
"2024-04-08 00:00:00",44314,35075
"2024-04-09 00:00:00",134042,51099
"2024-04-10 00:00:00",122652,85848
"2024-04-11 00:00:00",95023,70626
"2024-04-12 00:00:00",85138,68753
"2024-04-13 00:00:00",93655,79404
"2024-04-14 00:00:00",92574,78238
"2024-04-15 00:00:00",79369,59359
"2024-04-16 00:00:00",103453,58249
"2024-04-17 00:00:00",99861,73213
"2024-04-18 00:00:00",84260,65598
"2024-04-19 00:00:00",82326,67181
"2024-04-20 00:00:00",92230,78619
"2024-04-21 00:00:00",92729,78016
"2024-04-22 00:00:00",78609,59589
"2024-04-23 00:00:00",100073,57655
"2024-04-24 00:00:00",93621,68609
"2024-04-25 00:00:00",81207,62608
"2024-04-26 00:00:00",78374,63903
"2024-04-27 00:00:00",88819,74104
"2024-04-28 00:00:00",90109,73654
"2024-04-29 00:00:00",76966,58252
"2024-04-30 00:00:00",126236,64150
"2024-05-01 00:00:00",116196,83350
"2024-05-02 00:00:00",91422,67730
"2024-05-03 00:00:00",85575,68206
"2024-05-04 00:00:00",94211,77968
"2024-05-05 00:00:00",95177,78604
"2024-05-06 00:00:00",85989,62893
"2024-05-07 00:00:00",95301,58399
"2024-05-08 00:00:00",96801,69758
"2024-05-09 00:00:00",84094,66124
"2024-05-10 00:00:00",82461,67230
"2024-05-11 00:00:00",89549,76891
"2024-05-12 00:00:00",89563,76559
"2024-05-13 00:00:00",79363,61394
"2024-05-14 00:00:00",109718,59692
"2024-05-15 00:00:00",105723,75078
"2024-05-16 00:00:00",88570,66256
"2024-05-17 00:00:00",83251,67448
"2024-05-18 00:00:00",95818,79691
"2024-05-19 00:00:00",95867,78850
"2024-05-20 00:00:00",85495,65853
"2024-05-21 00:00:00",109846,63145
"2024-05-22 00:00:00",106751,77591
"2024-05-23 00:00:00",93559,69184
"2024-05-24 00:00:00",91137,72023
"2024-05-25 00:00:00",99425,83464
"2024-05-26 00:00:00",100570,83978
"2024-05-27 00:00:00",105706,79405
"2024-05-28 00:00:00",107934,76088
"2024-05-29 00:00:00",109768,68315
"2024-05-30 00:00:00",104952,80191
"2024-05-31 00:00:00",105431,83261
"2024-06-01 00:00:00",122020,99763
"2024-06-02 00:00:00",143596,110667
"2024-06-03 00:00:00",135651,70058
"2024-06-04 00:00:00",314634,86869
"2024-06-05 00:00:00",275619,209524
"2024-06-06 00:00:00",254182,177174
"2024-06-07 00:00:00",265680,193433
"2024-06-08 00:00:00",257248,209306
"2024-06-09 00:00:00",227123,188852
"2024-06-10 00:00:00",199432,147546
"2024-06-11 00:00:00",205509,130934
"2024-06-12 00:00:00",213793,153851
"2024-06-13 00:00:00",184207,136204
"2024-06-14 00:00:00",170277,133702
"2024-06-15 00:00:00",178134,149756
"2024-06-16 00:00:00",172811,145323
"2024-06-17 00:00:00",152990,116484
"2024-06-18 00:00:00",154967,96870
"2024-06-19 00:00:00",163414,118887
"2024-06-20 00:00:00",139928,100193
"2024-06-21 00:00:00",118958,94359
"2024-06-22 00:00:00",129999,109364
"2024-06-23 00:00:00",128870,108008
"2024-06-24 00:00:00",113153,83010
"2024-06-25 00:00:00",117671,73218
"2024-06-26 00:00:00",121725,88957
"2024-06-27 00:00:00",110699,82574
"2024-06-28 00:00:00",103030,81621
"2024-06-29 00:00:00",111407,92849
"2024-06-30 00:00:00",110075,92313
"2024-07-01 00:00:00",95894,72920
"2024-07-02 00:00:00",93914,62952
"2024-07-03 00:00:00",97397,73461
"2024-07-04 00:00:00",92392,70936
"2024-07-05 00:00:00",85365,66150
"2024-07-06 00:00:00",90582,76646
"2024-07-07 00:00:00",93198,77315
"2024-07-08 00:00:00",81626,62498
"2024-07-09 00:00:00",80909,63950
"2024-07-10 00:00:00",87674,66149
"2024-07-11 00:00:00",79744,61681
"2024-07-12 00:00:00",76785,63613
"2024-07-13 00:00:00",84968,72515
"2024-07-14 00:00:00",83638,72165
"2024-07-15 00:00:00",74300,59501
"2024-07-16 00:00:00",101450,58595
"2024-07-17 00:00:00",96385,70859
"2024-07-18 00:00:00",78708,60698
"2024-07-19 00:00:00",72195,59776
"2024-07-20 00:00:00",79368,67232
"2024-07-21 00:00:00",77109,66384
"2024-07-22 00:00:00",67405,52889
"2024-07-23 00:00:00",74960,48076
"2024-07-24 00:00:00",74255,56343
"2024-07-25 00:00:00",64258,50194
"2024-07-26 00:00:00",61425,51415
"2024-07-27 00:00:00",66842,58525
"2024-07-28 00:00:00",66587,58151
"2024-07-29 00:00:00",57891,46445
"2024-07-30 00:00:00",66077,48040
"2024-07-31 00:00:00",66384,50069
"2024-08-01 00:00:00",54811,44078
"2024-08-02 00:00:00",51048,43244
"2024-08-03 00:00:00",55719,48142
"2024-08-04 00:00:00",54433,47653
"2024-08-05 00:00:00",47219,38644
"2024-08-06 00:00:00",63979,37506
"2024-08-07 00:00:00",62388,49219
"2024-08-08 00:00:00",53452,43189
"2024-08-09 00:00:00",49472,42922
"2024-08-10 00:00:00",54349,46914
"2024-08-11 00:00:00",51476,45742
"2024-08-12 00:00:00",45354,36591
"2024-08-13 00:00:00",43092,30033
"2024-08-14 00:00:00",44503,35483
"2024-08-15 00:00:00",39767,32919
"2024-08-16 00:00:00",38616,33250
"2024-08-17 00:00:00",42855,37794
"2024-08-18 00:00:00",42318,37507
"2024-08-19 00:00:00",36480,29620
"2024-08-20 00:00:00",34393,23104
"2024-08-21 00:00:00",35656,27552
"2024-08-22 00:00:00",31323,25101
"2024-08-23 00:00:00",31131,24580
"2024-08-24 00:00:00",38045,30528
"2024-08-25 00:00:00",38057,32411
"2024-08-26 00:00:00",32353,26412
"2024-08-27 00:00:00",56809,28688
"2024-08-28 00:00:00",48461,35049
"2024-08-29 00:00:00",35668,28371
"2024-08-30 00:00:00",33606,28148
"2024-08-31 00:00:00",35949,31614
"2024-09-01 00:00:00",34744,30482
"2024-09-02 00:00:00",34187,26841
"2024-09-03 00:00:00",38092,22712
"2024-09-04 00:00:00",36303,28487
"2024-09-05 00:00:00",29994,24269
"2024-09-06 00:00:00",29200,24347
"2024-09-07 00:00:00",34042,29165
"2024-09-08 00:00:00",31842,28150
"2024-09-09 00:00:00",32188,23371
"2024-09-10 00:00:00",41680,25276
"2024-09-11 00:00:00",36473,29027
"2024-09-12 00:00:00",30327,24930
"2024-09-13 00:00:00",30725,25054
"2024-09-14 00:00:00",35109,29462
"2024-09-15 00:00:00",35662,30206
"2024-09-16 00:00:00",28911,24137
"2024-09-17 00:00:00",28960,23303
"2024-09-18 00:00:00",28790,23538
"2024-09-19 00:00:00",28657,24865
"2024-09-20 00:00:00",28417,23791
"2024-09-21 00:00:00",32874,27936
"2024-09-22 00:00:00",32537,28119
"2024-09-23 00:00:00",26060,21626
"2024-09-24 00:00:00",27881,21457
"2024-09-25 00:00:00",25714,21352
"2024-09-26 00:00:00",24629,17482
"2024-09-27 00:00:00",28656,22267
"2024-09-28 00:00:00",31514,26736
"2024-09-29 00:00:00",32005,26341
"2024-09-30 00:00:00",25668,21080
"2024-10-01 00:00:00",31962,22881
"2024-10-02 00:00:00",30197,24191
"2024-10-03 00:00:00",27955,23496
"2024-10-04 00:00:00",31518,24650
"2024-10-05 00:00:00",35858,29541
"2024-10-06 00:00:00",37246,30144
"2024-10-07 00:00:00",31031,25043
"2024-10-08 00:00:00",78328,33276
"2024-10-09 00:00:00",66177,47661
"2024-10-10 00:00:00",50445,40568
"2024-10-11 00:00:00",89537,49568
"2024-10-12 00:00:00",79210,65770
"2024-10-13 00:00:00",70261,60236
"2024-10-14 00:00:00",52706,42388
"2024-10-15 00:00:00",56640,35619
"2024-10-16 00:00:00",53811,37382
"2024-10-17 00:00:00",46865,36144
"2024-10-18 00:00:00",52136,38503
"2024-10-19 00:00:00",56503,47753
"2024-10-20 00:00:00",54594,46510
"2024-10-21 00:00:00",46570,35189
"2024-10-22 00:00:00",50903,31583
"2024-10-23 00:00:00",47216,34549
"2024-10-24 00:00:00",40218,30960
"2024-10-25 00:00:00",39430,30926
"2024-10-26 00:00:00",42031,36063
"2024-10-27 00:00:00",41067,34788
"2024-10-28 00:00:00",34456,26152
"2024-10-29 00:00:00",56540,28888
"2024-10-30 00:00:00",51958,38872
"2024-10-31 00:00:00",42578,33239
"2024-11-01 00:00:00",41230,32281
"2024-11-02 00:00:00",44167,37954
"2024-11-03 00:00:00",44164,37217
"2024-11-04 00:00:00",36503,29045
"2024-11-05 00:00:00",39579,27849
"2024-11-06 00:00:00",38003,29098
"2024-11-07 00:00:00",32623,26092
"2024-11-08 00:00:00",34765,27683
"2024-11-09 00:00:00",38071,33287
"2024-11-10 00:00:00",37343,32791
"2024-11-11 00:00:00",32131,26637
"2024-11-12 00:00:00",35890,24848
"2024-11-13 00:00:00",36067,28010
"2024-11-14 00:00:00",32360,25879
"2024-11-15 00:00:00",33890,27278
"2024-11-16 00:00:00",37152,32360
"2024-11-17 00:00:00",36935,32641
"2024-11-18 00:00:00",31953,25826
"2024-11-19 00:00:00",53629,29927
"2024-11-20 00:00:00",49084,29096
"2024-11-21 00:00:00",37776,30118
"2024-11-22 00:00:00",36393,29885
"2024-11-23 00:00:00",39243,34781
"2024-11-24 00:00:00",37581,33709
"2024-11-25 00:00:00",32035,25955
"2024-11-26 00:00:00",39880,28073
"2024-11-27 00:00:00",39835,31913
"2024-11-28 00:00:00",35328,29698
"2024-11-29 00:00:00",37089,29673
"2024-11-30 00:00:00",37345,33780
"2024-12-01 00:00:00",37006,32895
"2024-12-02 00:00:00",31375,25308
"2024-12-03 00:00:00",30562,25330
"2024-12-04 00:00:00",30903,24538
"2024-12-05 00:00:00",27722,22365
"2024-12-06 00:00:00",26154,22514
"2024-12-07 00:00:00",29184,25925
"2024-12-08 00:00:00",28078,25315
"2024-12-09 00:00:00",23285,19538
"2024-12-10 00:00:00",33948,20921
"2024-12-11 00:00:00",31911,26477
"2024-12-12 00:00:00",25772,21740
"2024-12-13 00:00:00",24611,20957
"2024-12-14 00:00:00",28368,24777
"2024-12-15 00:00:00",27306,24290
"2024-12-16 00:00:00",22092,18727
"2024-12-17 00:00:00",23592,17194
"2024-12-18 00:00:00",22311,18411
"2024-12-19 00:00:00",19552,16789
"2024-12-20 00:00:00",21394,17440
"2024-12-21 00:00:00",23077,20170
"2024-12-22 00:00:00",22576,19964
"2024-12-23 00:00:00",19144,16871
"2024-12-24 00:00:00",19237,16453
"2024-12-25 00:00:00",18913,16204
"2024-12-26 00:00:00",19408,16377
"2024-12-27 00:00:00",21289,17304
"2024-12-28 00:00:00",22126,19316
"2024-12-29 00:00:00",23060,19591
"2024-12-30 00:00:00",20516,17453
"2024-12-31 00:00:00",20422,17225
"2025-01-01 00:00:00",20665,16801
"2025-01-02 00:00:00",18485,15234
"2025-01-03 00:00:00",19561,15819
"2025-01-04 00:00:00",21158,18162
"2025-01-05 00:00:00",20975,17972
"2025-01-06 00:00:00",18023,14754
"2025-01-07 00:00:00",36610,18725
"2025-01-08 00:00:00",29804,21711
"2025-01-09 00:00:00",21513,17432
"2025-01-10 00:00:00",22375,17499
"2025-01-11 00:00:00",25154,20669
"2025-01-12 00:00:00",23419,20009
"2025-01-13 00:00:00",18916,14679
"2025-01-14 00:00:00",21952,14140
"2025-01-15 00:00:00",20923,16299
"2025-01-16 00:00:00",18519,15150
"2025-01-17 00:00:00",22199,17218
"2025-01-18 00:00:00",26001,20962
"2025-01-19 00:00:00",26241,21062
"2025-01-20 00:00:00",22479,17581
"2025-01-21 00:00:00",31320,17810
"2025-01-22 00:00:00",28272,20766
"2025-01-23 00:00:00",23383,18506
"2025-01-24 00:00:00",27976,20254
"2025-01-25 00:00:00",30407,24544
"2025-01-26 00:00:00",29557,24057
"2025-01-27 00:00:00",24537,18618
"2025-01-28 00:00:00",28237,16214
"2025-01-29 00:00:00",27840,21021
"2025-01-30 00:00:00",25581,20019
"2025-01-31 00:00:00",28629,21780
"2025-02-01 00:00:00",33488,26218
"2025-02-02 00:00:00",35055,27325
"2025-02-03 00:00:00",29668,22829
"2025-02-04 00:00:00",77399,31798
"2025-02-05 00:00:00",73536,51487
"2025-02-06 00:00:00",59504,44859
"2025-02-07 00:00:00",75842,48495
"2025-02-08 00:00:00",77048,62561
"2025-02-09 00:00:00",67964,56359
"2025-02-10 00:00:00",48492,38912
"2025-02-11 00:00:00",61915,42516
"2025-02-12 00:00:00",66081,46492
"2025-02-13 00:00:00",53238,36846
"2025-02-14 00:00:00",51932,39161
"2025-02-15 00:00:00",63026,48814
"2025-02-16 00:00:00",63394,50860
"2025-02-17 00:00:00",54468,41008
"2025-02-18 00:00:00",56476,40081
"2025-02-19 00:00:00",56304,40260
"2025-02-20 00:00:00",46597,34592
"2025-02-21 00:00:00",47499,37072
"2025-02-22 00:00:00",63299,46193
"2025-02-23 00:00:00",56731,46468
"2025-02-24 00:00:00",45282,32338
"2025-02-25 00:00:00",48365,31618
"2025-02-26 00:00:00",50358,35810
"2025-02-27 00:00:00",43893,32381
"2025-02-28 00:00:00",41364,31388
"2025-03-01 00:00:00",45388,37053
"2025-03-02 00:00:00",45669,36813
"2025-03-03 00:00:00",38632,27766
"2025-03-04 00:00:00",41344,28318
"2025-03-05 00:00:00",39402,28441
"2025-03-06 00:00:00",34862,25633
"2025-03-07 00:00:00",38243,27447
"2025-03-08 00:00:00",42354,33831
"2025-03-09 00:00:00",42822,33924
"2025-03-10 00:00:00",36587,24888
"2025-03-11 00:00:00",68083,23596
"2025-03-12 00:00:00",61148,40808
"2025-03-13 00:00:00",49279,34818
"2025-03-14 00:00:00",47155,35753
"2025-03-15 00:00:00",52634,41499
"2025-03-16 00:00:00",53035,41556
"2025-03-17 00:00:00",45113,31325
"2025-03-18 00:00:00",48910,30017
"2025-03-19 00:00:00",45695,32248
"2025-03-20 00:00:00",38702,28211
"2025-03-21 00:00:00",39611,29498
"2025-03-22 00:00:00",44464,35577
"2025-03-23 00:00:00",45226,35709
"2025-03-24 00:00:00",38005,26731
"2025-03-25 00:00:00",41472,25124
"2025-03-26 00:00:00",39465,27956
"2025-03-27 00:00:00",34407,25286
"2025-03-28 00:00:00",36167,26788
"2025-03-29 00:00:00",40047,32496
"2025-03-30 00:00:00",41347,32785
"2025-03-31 00:00:00",33915,24787
"2025-04-01 00:00:00",50252,27233
"2025-04-02 00:00:00",44356,31298
"2025-04-03 00:00:00",35769,27156
"2025-04-04 00:00:00",33592,26700
"2025-04-05 00:00:00",37899,30340
"2025-04-06 00:00:00",37313,30130
"2025-04-07 00:00:00",30357,22504
"2025-04-08 00:00:00",35634,21497
"2025-04-09 00:00:00",32590,23539
"2025-04-10 00:00:00",26954,20925
"2025-04-11 00:00:00",29355,22228
"2025-04-12 00:00:00",33501,27227
"2025-04-13 00:00:00",33441,27152
"2025-04-14 00:00:00",26805,20248
"2025-04-15 00:00:00",27800,20561
"2025-04-16 00:00:00",26232,20109
"2025-04-17 00:00:00",23930,17763
"2025-04-18 00:00:00",29519,22258
"2025-04-19 00:00:00",29641,24159
"2025-04-20 00:00:00",28623,23513
"2025-04-21 00:00:00",24523,20103
"2025-04-22 00:00:00",29672,19495
"2025-04-23 00:00:00",27122,20395
"2025-04-24 00:00:00",23428,18604
"2025-04-25 00:00:00",26074,19736
"2025-04-26 00:00:00",29485,23658
"2025-04-27 00:00:00",29656,23523
"2025-04-28 00:00:00",24078,17565
"2025-04-29 00:00:00",27565,18793
"2025-04-30 00:00:00",26432,19809
"2025-05-01 00:00:00",26759,21725
"2025-05-02 00:00:00",26311,21167
"2025-05-03 00:00:00",29929,23807
"2025-05-04 00:00:00",30928,24162
"2025-05-05 00:00:00",25560,19739
"2025-05-06 00:00:00",60035,26048
"2025-05-07 00:00:00",49781,33249
"2025-05-08 00:00:00",40577,29734
"2025-05-09 00:00:00",43815,31213
"2025-05-10 00:00:00",47413,37590
"2025-05-11 00:00:00",46060,36635
"2025-05-12 00:00:00",39675,29150
"2025-05-13 00:00:00",43334,28080
"2025-05-14 00:00:00",40913,28709
"2025-05-15 00:00:00",34697,25711
"2025-05-16 00:00:00",35668,26705
"2025-05-17 00:00:00",40134,32110
"2025-05-18 00:00:00",41361,32627
"2025-05-19 00:00:00",34893,25462
"2025-05-20 00:00:00",46072,26054
"2025-05-21 00:00:00",41542,29161
"2025-05-22 00:00:00",35758,26350
"2025-05-23 00:00:00",35880,27056
"2025-05-24 00:00:00",40932,31736
"2025-05-25 00:00:00",39045,31401
"2025-05-26 00:00:00",38092,27904
"2025-05-27 00:00:00",34319,25074
"2025-05-28 00:00:00",32954,23853
"2025-05-29 00:00:00",29576,22772
"2025-05-30 00:00:00",28983,22130
"2025-05-31 00:00:00",32327,26080
"2025-06-01 00:00:00",34031,26731
"2025-06-02 00:00:00",28578,21172
"2025-06-03 00:00:00",38331,22043
"2025-06-04 00:00:00",34535,24340
"2025-06-05 00:00:00",29270,21737
"2025-06-06 00:00:00",29476,22089
"2025-06-07 00:00:00",32881,26000
"2025-06-08 00:00:00",33539,26270
"2025-06-09 00:00:00",28593,20989
"2025-06-10 00:00:00",29322,19388
"2025-06-11 00:00:00",27190,20076
"2025-06-12 00:00:00",24488,18543
"2025-06-13 00:00:00",26485,19864
"2025-06-14 00:00:00",28953,23076
"2025-06-15 00:00:00",28360,22902
"2025-06-16 00:00:00",24082,18298
"2025-06-17 00:00:00",29488,19564
"2025-06-18 00:00:00",27685,20372
"2025-06-19 00:00:00",26000,20106
"2025-06-20 00:00:00",25652,19857
"2025-06-21 00:00:00",28153,22730
"2025-06-22 00:00:00",30059,23434
"2025-06-23 00:00:00",24791,18741
"2025-06-24 00:00:00",27173,19539
"2025-06-25 00:00:00",25067,18186
"2025-06-26 00:00:00",21993,16708
"2025-06-27 00:00:00",23888,17737
"2025-06-28 00:00:00",27333,21363
"2025-06-29 00:00:00",29017,22371
"2025-06-30 00:00:00",24540,18084
"2025-07-01 00:00:00",31356,20128
"2025-07-02 00:00:00",29693,21190
"2025-07-03 00:00:00",26351,19965
"2025-07-04 00:00:00",33230,22998
"2025-07-05 00:00:00",33845,25201
"2025-07-06 00:00:00",36601,27476
"2025-07-07 00:00:00",30988,22763
"2025-07-08 00:00:00",40006,24143
"2025-07-09 00:00:00",38410,27328
"2025-07-10 00:00:00",35511,25680
"2025-07-11 00:00:00",39146,27478
"2025-07-12 00:00:00",42905,32799
"2025-07-13 00:00:00",47754,35522
"2025-07-14 00:00:00",42767,31869
"2025-07-15 00:00:00",98211,43164
"2025-07-16 00:00:00",99193,71634
"2025-07-17 00:00:00",89167,65272
"2025-07-18 00:00:00",86838,59903
"2025-07-19 00:00:00",108535,71814
"2025-07-20 00:00:00",99169,76433
"2025-07-21 00:00:00",84335,57209
"2025-07-22 00:00:00",73192,49554
"2025-07-23 00:00:00",71969,50256
"2025-07-24 00:00:00",64554,46415
"2025-07-25 00:00:00",62789,46614
"2025-07-26 00:00:00",67874,52771
"2025-07-27 00:00:00",72061,53976
"2025-07-28 00:00:00",60349,43351
"2025-07-29 00:00:00",71687,43212
"2025-07-30 00:00:00",66820,47219
"2025-07-31 00:00:00",58648,43084
"2025-08-01 00:00:00",60533,44187
"2025-08-02 00:00:00",65718,50827
"2025-08-03 00:00:00",67194,51017
"2025-08-04 00:00:00",56298,41667
"2025-08-05 00:00:00",75136,43357
"2025-08-06 00:00:00",72567,51920
"2025-08-07 00:00:00",62407,43909
"2025-08-08 00:00:00",54325,42109
"2025-08-09 00:00:00",58260,45431
"2025-08-10 00:00:00",59561,46148
"2025-08-11 00:00:00",50193,38288
"2025-08-12 00:00:00",54978,36069
"2025-08-13 00:00:00",53286,37760
"2025-08-14 00:00:00",45898,32659
"2025-08-15 00:00:00",46100,33997
"2025-08-16 00:00:00",50052,39244
"2025-08-17 00:00:00",53097,39987
"2025-08-18 00:00:00",44289,33262
"2025-08-19 00:00:00",45843,31427
"2025-08-20 00:00:00",37654,26961
"2025-08-21 00:00:00",32834,24641
"2025-08-22 00:00:00",35219,25744
"2025-08-23 00:00:00",40405,30406
"2025-08-24 00:00:00",39676,31206
"2025-08-25 00:00:00",33071,23452
"2025-08-26 00:00:00",33126,21307
"2025-08-27 00:00:00",30247,22096
"2025-08-28 00:00:00",28196,21071
"2025-08-28 01:00:00",28705,20917
"2025-08-28 02:00:00",28412,20755
"2025-08-28 03:00:00",26046,20597
"2025-08-28 04:00:00",22766,20462
"2025-08-28 05:00:00",19157,20354
"2025-08-28 06:00:00",16334,20274
"2025-08-28 07:00:00",14386,20194
"2025-08-28 08:00:00",13295,20123
"2025-08-28 09:00:00",13053,20064
"2025-08-28 10:00:00",13852,20016
"2025-08-28 11:00:00",15380,19967
"2025-08-28 12:00:00",17570,19925
"2025-08-28 13:00:00",19417,19888
"2025-08-28 14:00:00",20820,19854
"2025-08-28 15:00:00",21500,19823
"2025-08-28 16:00:00",21765,19806
"2025-08-28 17:00:00",22844,19833
"2025-08-28 18:00:00",23948,19983
"2025-08-28 19:00:00",24319,20140
"2025-08-28 20:00:00",24276,20309
"2025-08-28 21:00:00",23459,20475
"2025-08-28 22:00:00",22874,20651
"2025-08-28 23:00:00",23321,20805
"2025-08-29 00:00:00",24252,20891
"2025-08-29 01:00:00",24563,20953
"2025-08-29 02:00:00",24410,21038
"2025-08-29 03:00:00",22678,21142
"2025-08-29 04:00:00",20157,21303
"2025-08-29 05:00:00",17317,21499
"2025-08-29 06:00:00",14555,21714
"2025-08-29 07:00:00",12855,21932
"2025-08-29 08:00:00",12067,22129
"2025-08-29 09:00:00",12064,22301
"2025-08-29 10:00:00",12798,22452
"2025-08-29 11:00:00",14429,22592
"2025-08-29 12:00:00",16677,22735
"2025-08-29 13:00:00",18566,22872
"2025-08-29 14:00:00",20013,23028
"2025-08-29 15:00:00",21007,23202
"2025-08-29 16:00:00",22344,23378
"2025-08-29 17:00:00",26404,23541
"2025-08-29 18:00:00",27676,23616
"2025-08-29 19:00:00",28355,23692
"2025-08-29 20:00:00",28258,23761
"2025-08-29 21:00:00",27738,23837
"2025-08-29 22:00:00",26616,23919
